Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
352,Samuel Iling-Junior,ENG,"FW,MF",Bologna,21,8,3,349,3.9,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.6,17,8,31,0.26,0.00,0.26,0.26,0.26,0.11,0.03,0.14,0.11,0.14
353,Kastriot Imeri,SUI,MF,Young Boys,24,5,5,305,3.4,1,0,1,1,0,0,1,0,0.2,0.2,0.4,0.6,4,14,8,0.30,0.00,0.30,0.30,0.30,0.07,0.11,0.17,0.07,0.17
354,Hwang In-beom,KOR,MF,Feyenoord,28,7,7,568,6.3,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,7,29,10,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
355,Gonçalo Inácio,POR,DF,Sporting CP,23,7,6,486,5.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,2,16,0,0.19,0.00,0.19,0.19,0.19,0.04,0.00,0.04,0.04,0.04
356,Ismaily,BRA,DF,Lille,35,4,3,226,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.6,5,8,16,0.00,0.40,0.40,0.00,0.40,0.13,0.09,0.22,0.13,0.22
357,Franco Israel,URU,GK,Sporting CP,25,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
358,Hiroki Ito,JPN,DF,Bayern Munich,26,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
359,Cedric Itten,SUI,FW,Young Boys,28,7,2,234,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,1,13,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.23,0.10,0.23
360,Mirko Ivanić,MNE,"MF,FW",Red Star,31,5,3,347,3.9,1,1,2,1,0,0,0,0,1.1,1.1,0.8,1.9,13,22,34,0.26,0.26,0.52,0.26,0.52,0.29,0.20,0.49,0.29,0.49
361,Luka Ivanušec,CRO,"MF,FW",Feyenoord,26,4,2,178,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,9,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
362,Leon Jakirovic,CRO,DF,Dinamo Zagreb,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
363,Ardon Jashari,SUI,MF,Club Brugge,22,11,11,949,10.5,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,13,40,14,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
364,Seedy Jatta,NOR,FW,Sturm Graz,22,8,5,381,4.2,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,6,18,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11
365,Gabriel Jesus,BRA,"FW,MF",Arsenal,28,5,3,258,2.9,0,1,1,0,0,0,1,0,1.4,1.4,0.4,1.8,6,5,36,0.00,0.35,0.35,0.00,0.35,0.49,0.15,0.64,0.49,0.64
366,Alistair Johnston,CAN,DF,Celtic,26,10,10,836,9.3,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.4,15,37,25,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04
367,Max Johnston,SCO,DF,Sturm Graz,21,5,3,348,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,10,7,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
368,Curtis Jones,ENG,MF,Liverpool,24,8,4,351,3.9,0,2,2,0,0,0,0,0,0.4,0.4,2.0,2.3,14,18,24,0.00,0.51,0.51,0.00,0.51,0.10,0.55,0.65,0.10,0.65
369,Frenkie de Jong,NED,MF,Barcelona,28,13,8,804,8.9,0,0,0,0,0,0,2,0,1.0,1.0,0.2,1.1,14,76,16,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13
370,Luuk de Jong,NED,FW,PSV Eindhoven,34,12,10,904,10.0,2,1,3,2,0,0,2,0,3.7,3.7,1.5,5.2,1,16,43,0.20,0.10,0.30,0.20,0.30,0.38,0.15,0.54,0.38,0.54
371,Jorginho,ITA,MF,Arsenal,33,6,3,324,3.6,1,0,1,0,1,1,0,0,0.8,0.0,0.2,0.2,1,17,5,0.28,0.00,0.28,0.00,0.00,0.22,0.04,0.26,0.00,0.04
372,Jota,POR,FW,Celtic,26,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,4,3,6,0.00,0.00,0.00,0.00,0.00,0.05,0.28,0.33,0.05,0.33
373,Diogo Jota,POR,FW,Liverpool,28,4,3,235,2.6,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,2,11,11,0.00,0.00,0.00,0.00,0.00,0.37,0.05,0.42,0.37,0.42
374,Juanpe,ESP,DF,Girona,34,5,4,391,4.3,1,1,2,1,0,0,0,0,0.1,0.1,0.4,0.5,0,11,0,0.23,0.23,0.46,0.23,0.46,0.01,0.09,0.11,0.01,0.11
375,Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,26,10,9,828,9.2,0,0,0,0,0,0,2,0,0.4,0.4,0.3,0.7,7,35,48,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
376,Vinicius Júnior,BRA,FW,Real Madrid,24,12,12,1103,12.3,8,2,10,7,1,2,4,0,6.7,5.1,3.8,8.9,82,28,122,0.65,0.16,0.82,0.57,0.73,0.54,0.31,0.85,0.42,0.72
377,Ferran Jutglà,ESP,FW,Club Brugge,26,12,11,847,9.4,2,1,3,2,0,0,0,0,1.4,1.4,0.3,1.8,11,14,53,0.21,0.11,0.32,0.21,0.32,0.15,0.03,0.19,0.15,0.19
378,Issa Kaboré,BFA,DF,Benfica,24,2,1,99,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
379,Lukas Kačavenda,CRO,"MF,FW",Dinamo Zagreb,22,6,2,217,2.4,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,6,5,7,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10
380,Kaan Kairinen,FIN,MF,Sparta Prague,26,8,8,712,7.9,2,0,2,2,0,0,1,0,0.6,0.6,0.3,0.9,4,24,9,0.25,0.00,0.25,0.25,0.25,0.08,0.04,0.12,0.08,0.12
381,Pierre Kalulu,FRA,DF,Juventus,24,8,8,645,7.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,9,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
382,Boubacar Kamara,FRA,"MF,DF",Aston Villa,25,10,8,702,7.8,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,7,34,1,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
383,Kevin Kampl,SVN,MF,RB Leipzig,34,5,2,263,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,4,14,5,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.14,0.01,0.14
384,Harry Kane,ENG,FW,Bayern Munich,31,13,13,1119,12.4,11,2,13,7,4,4,1,0,10.3,7.5,1.6,9.1,13,34,63,0.88,0.16,1.05,0.56,0.72,0.83,0.13,0.96,0.60,0.74
385,Lee Kang-in,KOR,"FW,MF",Paris S-G,24,11,4,468,5.2,0,0,0,0,0,0,0,0,0.4,0.4,1.6,2.0,19,39,56,0.00,0.00,0.00,0.00,0.00,0.08,0.33,0.40,0.08,0.40
386,Guélor Kanga,GAB,"MF,FW",Red Star,34,5,1,143,1.6,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,7,0,0.63,0.00,0.63,0.63,0.63,0.04,0.00,0.04,0.04,0.04
387,Atakan Karazor,nan,MF,Stuttgart,28,7,7,553,6.1,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,37,6,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08
388,Rick Karsdorp,NED,DF,PSV Eindhoven,30,7,4,333,3.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,3,29,9,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
389,Guram Kashia,GEO,DF,Slovan Bratislava,37,8,8,708,7.9,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,5,17,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
390,Aleksandar Katai,SRB,FW,Red Star,34,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
391,Silas Katompa,COD,FW,Red Star,26,8,8,618,6.9,2,0,2,2,0,0,1,0,1.2,1.2,0.6,1.8,16,18,42,0.29,0.00,0.29,0.29,0.29,0.18,0.08,0.26,0.18,0.26
392,Takumu Kawamura,JPN,MF,RB Salzburg,25,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
393,Thilo Kehrer,GER,DF,Monaco,28,10,10,855,9.5,1,1,2,1,0,0,2,0,0.9,0.9,0.0,0.9,7,43,1,0.11,0.11,0.21,0.11,0.21,0.10,0.00,0.10,0.10,0.10
394,Yannik Keitel,GER,MF,Stuttgart,25,4,1,145,1.6,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,11,2,0.62,0.00,0.62,0.62,0.62,0.09,0.00,0.09,0.09,0.09
395,Caoimhín Kelleher,IRL,GK,Liverpool,26,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
396,Marvin Keller,SUI,GK,Young Boys,22,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
397,Lloyd Kelly,ENG,DF,Juventus,26,2,2,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
398,Kevin,BRA,"MF,FW",Shakhtar,22,7,5,459,5.1,2,0,2,2,0,0,1,0,1.1,1.1,0.5,1.6,25,9,20,0.39,0.00,0.39,0.39,0.39,0.22,0.10,0.32,0.22,0.32
399,Daniil Khudiakov,RUS,GK,Sturm Graz,21,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
400,Abdukodir Khusanov,UZB,DF,Manchester City,21,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,5,6,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
401,Joshua Kimmich,GER,"MF,DF",Bayern Munich,30,14,14,1260,14.0,0,4,4,0,0,0,1,0,0.9,0.9,3.9,4.8,28,138,48,0.00,0.29,0.29,0.00,0.29,0.06,0.28,0.34,0.06,0.34
402,Presnel Kimpembe,FRA,DF,Paris S-G,29,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
403,Otar Kiteishvili,GEO,"MF,FW",Sturm Graz,29,7,7,615,6.8,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,8,36,20,0.15,0.00,0.15,0.15,0.15,0.07,0.06,0.13,0.07,0.13
404,Jakub Kiwior,POL,DF,Arsenal,25,10,8,772,8.6,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,2,22,1,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10
405,Maurits Kjærgaard,DEN,MF,RB Salzburg,21,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,4,11,6,0.00,0.00,0.00,0.00,0.00,0.04,0.35,0.38,0.04,0.38
406,Lukas Klostermann,GER,DF,RB Leipzig,28,3,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
407,Gregor Kobel,SUI,GK,Dortmund,27,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
408,Philipp Köhn,SUI,GK,Monaco,27,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
409,Orkun Kökçü,TUR,MF,Benfica,24,12,12,987,11.0,4,0,4,3,1,1,2,0,2.1,1.3,1.4,2.7,23,67,26,0.36,0.00,0.36,0.27,0.27,0.19,0.13,0.31,0.12,0.24
410,Koke,ESP,MF,Atlético Madrid,33,7,4,403,4.5,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3,33,4,0.00,0.22,0.22,0.00,0.22,0.00,0.13,0.13,0.00,0.13
411,Sead Kolašinac,BIH,DF,Atalanta,31,9,9,633,7.0,1,1,2,1,0,0,2,0,1.1,1.1,0.6,1.7,17,53,13,0.14,0.14,0.28,0.14,0.28,0.15,0.09,0.24,0.15,0.24
412,Randal Kolo Muani,FRA,FW,Juventus,26,2,2,165,1.8,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,0,0,9,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51
413,Randal Kolo Muani,FRA,FW,Paris S-G,26,4,0,107,1.2,0,0,0,0,0,0,0,0,0.9,0.9,0.3,1.2,2,4,13,0.00,0.00,0.00,0.00,0.00,0.72,0.27,0.98,0.72,0.98
414,Ibrahima Konaté,FRA,DF,Liverpool,25,7,7,647,7.2,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.5,2,19,0,0.14,0.00,0.14,0.14,0.14,0.06,0.01,0.07,0.06,0.07
415,Karim Konaté,CIV,FW,RB Salzburg,21,5,4,318,3.5,2,0,2,2,0,1,0,0,2.8,2.0,0.1,2.1,4,0,18,0.57,0.00,0.57,0.57,0.57,0.79,0.02,0.81,0.56,0.59
416,Yukhym Konoplia,UKR,DF,Shakhtar,25,7,5,465,5.2,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.9,5,8,15,0.00,0.39,0.39,0.00,0.39,0.05,0.12,0.17,0.05,0.17
417,Ezri Konsa,ENG,DF,Aston Villa,27,11,11,990,11.0,1,0,1,1,0,0,1,0,0.8,0.8,0.2,1.0,3,19,9,0.09,0.00,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
418,Teun Koopmeiners,NED,MF,Juventus,27,9,7,654,7.3,0,0,0,0,0,0,2,0,1.2,1.2,1.6,2.8,13,16,33,0.00,0.00,0.00,0.00,0.00,0.16,0.22,0.39,0.16,0.39
419,Odilon Kossounou,CIV,DF,Atalanta,24,4,2,267,3.0,0,2,2,0,0,0,1,0,0.2,0.2,0.3,0.5,2,12,2,0.00,0.67,0.67,0.00,0.67,0.06,0.09,0.15,0.06,0.15
420,Jules Koundé,FRA,DF,Barcelona,26,13,13,1104,12.3,0,3,3,0,0,0,1,0,0.6,0.6,2.2,2.8,21,47,66,0.00,0.24,0.24,0.00,0.24,0.05,0.18,0.23,0.05,0.23
421,Moussa Kounfolo Yeo,MLI,"FW,MF",RB Salzburg,20,6,5,340,3.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,10,8,14,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.09,0.08,0.09
422,Mateo Kovačić,CRO,MF,Manchester City,31,6,3,308,3.4,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,29,6,0.29,0.00,0.29,0.29,0.29,0.08,0.03,0.11,0.08,0.11
423,Matej Kovar,CZE,GK,Leverkusen,25,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
424,Ermal Krasniqi,KVX,FW,Sparta Prague,26,7,1,160,1.8,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,0,2,4,0.00,0.00,0.00,0.00,0.00,0.28,0.03,0.31,0.28,0.31
425,Ladislav Krejčí,CZE,DF,Girona,26,7,7,630,7.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,36,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
426,Rade Krunić,BIH,MF,Red Star,31,8,8,664,7.4,1,2,3,1,0,0,2,0,0.5,0.5,0.6,1.1,12,38,8,0.14,0.27,0.41,0.14,0.41,0.07,0.09,0.15,0.07,0.15
427,Dmytro Kryskiv,UKR,MF,Shakhtar,24,8,7,672,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.9,8,21,10,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.11,0.02,0.11
428,Juraj Kucka,SVK,MF,Slovan Bratislava,38,3,3,249,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,9,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
429,Nicolas-Gerrit Kühn,GER,FW,Celtic,25,10,10,784,8.7,3,1,4,3,0,0,1,0,1.7,1.7,2.8,4.6,28,26,65,0.34,0.11,0.46,0.34,0.46,0.20,0.32,0.52,0.20,0.52
430,Wessel Kuhn,NED,FW,PSV Eindhoven,18,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
431,Sandro Kulenović,CRO,FW,Dinamo Zagreb,25,7,5,496,5.5,3,0,3,3,0,0,2,0,1.8,1.8,0.0,1.8,2,1,16,0.54,0.00,0.54,0.54,0.54,0.32,0.01,0.33,0.32,0.33
432,Khvicha Kvaratskhelia,GEO,FW,Paris S-G,24,8,7,650,7.2,2,2,4,2,0,0,1,0,1.2,1.2,1.5,2.8,47,25,58,0.28,0.28,0.55,0.28,0.55,0.17,0.21,0.38,0.17,0.38
433,Younes Lachaab,FRA,MF,Lille,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
434,Qazim Laçi,ALB,MF,Sparta Prague,29,8,7,601,6.7,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,6,26,15,0.15,0.00,0.15,0.15,0.15,0.14,0.04,0.18,0.14,0.18
435,Konrad Laimer,AUT,DF,Bayern Munich,27,11,10,779,8.7,1,1,2,1,0,0,2,0,0.4,0.4,1.5,1.9,33,64,48,0.12,0.12,0.23,0.12,0.23,0.05,0.18,0.22,0.05,0.22
436,Kenny Lala,MAD,DF,Brest,33,8,8,720,8.0,0,0,0,0,0,0,1,0,0.2,0.2,1.3,1.5,20,34,28,0.00,0.00,0.00,0.00,0.00,0.02,0.16,0.19,0.02,0.19
437,Mohamed Lamine Bayo,GUI,FW,Lille,26,3,2,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2,3,10,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10
438,Tygo Land,NED,MF,PSV Eindhoven,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
439,Noa Lang,NED,FW,PSV Eindhoven,25,10,8,682,7.6,2,2,4,1,1,1,1,0,2.2,1.4,1.1,2.5,49,45,70,0.26,0.26,0.53,0.13,0.40,0.28,0.14,0.43,0.18,0.32
440,Sandro Lauper,SUI,"MF,DF",Young Boys,28,7,6,518,5.8,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,5,19,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
441,Dimitri Lavalée,BEL,DF,Sturm Graz,28,7,7,626,7.0,0,0,0,0,0,0,3,1,0.0,0.0,0.5,0.5,3,21,6,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08
442,Julien Le Cardinal,FRA,DF,Brest,27,4,3,256,2.8,1,0,1,1,0,0,4,0,0.6,0.6,0.0,0.6,0,3,3,0.35,0.00,0.35,0.35,0.35,0.20,0.00,0.20,0.20,0.20
443,Robin Le Normand,ESP,DF,Atlético Madrid,28,5,2,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
444,Rafael Leão,POR,FW,Milan,25,10,9,793,8.8,3,1,4,3,0,0,2,0,2.2,2.2,1.5,3.7,41,31,106,0.34,0.11,0.45,0.34,0.45,0.25,0.17,0.42,0.25,0.42
445,Richy Ledezma,USA,DF,PSV Eindhoven,24,11,6,574,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,13,41,26,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
446,Pierre Lees-Melou,FRA,MF,Brest,31,5,4,373,4.1,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,3,21,4,0.24,0.00,0.24,0.24,0.24,0.12,0.07,0.19,0.12,0.19
447,Thomas Lemar,FRA,FW,Atlético Madrid,29,1,0,10,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.59,0.00,1.59,1.59,1.59
448,Clément Lenglet,FRA,DF,Atlético Madrid,29,7,7,630,7.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,19,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
449,Robert Lewandowski,POL,FW,Barcelona,36,13,12,975,10.8,11,0,11,8,3,3,0,0,10.4,8.0,1.5,9.6,10,27,52,1.02,0.00,1.02,0.74,0.74,0.99,0.15,1.14,0.77,0.91
450,Jamie Leweling,GER,"FW,MF",Stuttgart,24,5,5,409,4.5,2,1,3,2,0,0,0,0,1.8,1.8,1.1,2.9,25,17,48,0.44,0.22,0.66,0.44,0.66,0.40,0.23,0.63,0.40,0.63
451,Rico Lewis,ENG,"DF,MF",Manchester City,20,9,6,640,7.1,0,1,1,0,0,0,0,0,0.6,0.6,2.5,3.0,20,60,32,0.00,0.14,0.14,0.00,0.14,0.08,0.35,0.43,0.08,0.43
452,Myles Lewis-Skelly,ENG,DF,Arsenal,18,10,7,565,6.3,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,7,24,7,0.00,0.16,0.16,0.00,0.16,0.02,0.09,0.10,0.02,0.10
453,Samuel Lino,BRA,"MF,DF",Atlético Madrid,25,10,4,412,4.6,0,3,3,0,0,0,0,0,1.1,1.1,1.3,2.4,28,19,42,0.00,0.66,0.66,0.00,0.66,0.25,0.31,0.56,0.25,0.56
454,Marcos Llorente,ESP,"DF,MF",Atlético Madrid,30,8,8,692,7.7,2,4,6,2,0,0,1,0,0.4,0.4,2.3,2.7,19,33,51,0.26,0.52,0.78,0.26,0.78,0.06,0.31,0.36,0.06,0.36
455,Manuel Locatelli,ITA,"MF,DF",Juventus,27,9,7,670,7.4,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,3,62,6,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
456,Ruben Loftus-Cheek,ENG,MF,Milan,29,6,4,281,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,9,7,7,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
457,Ademola Lookman,NGA,"FW,MF",Atalanta,27,7,5,479,5.3,5,1,6,5,0,1,0,0,5.2,4.4,2.8,7.2,31,22,74,0.94,0.19,1.13,0.94,1.13,0.97,0.52,1.50,0.83,1.35
458,David López,ESP,DF,Girona,35,5,4,368,4.1,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,1,15,1,0.24,0.00,0.24,0.24,0.24,0.10,0.00,0.10,0.10,0.10
459,Fermin López,ESP,"MF,FW",Barcelona,22,11,4,453,5.0,1,3,4,1,0,0,1,0,1.8,1.8,1.9,3.7,11,15,39,0.20,0.60,0.79,0.20,0.79,0.39,0.40,0.79,0.39,0.79
460,Pau López,ESP,GK,Girona,30,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
461,Jordan Lotomba,SUI,DF,Feyenoord,26,5,4,280,3.1,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,4,6,6,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.19,0.17,0.19
462,Hirving Lozano,MEX,"FW,MF",PSV Eindhoven,29,2,0,35,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,7,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40
463,Jhon Lucumí,COL,DF,Bologna,26,7,6,530,5.9,1,0,1,1,0,0,2,0,0.6,0.6,0.0,0.6,6,26,2,0.17,0.00,0.17,0.17,0.17,0.11,0.00,0.11,0.11,0.11
464,Florentino Luís,POR,MF,Benfica,25,9,9,713,7.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
465,Douglas Luiz,BRA,MF,Juventus,27,6,3,307,3.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,16,8,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.12,0.08,0.12
466,Castello Lukeba,FRA,DF,RB Leipzig,22,5,4,379,4.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,7,19,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
467,Andriy Lunin,UKR,GK,Real Madrid,26,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
468,Charalambos Lykogiannis,GRE,DF,Bologna,31,5,4,369,4.1,0,1,1,0,0,0,3,0,0.1,0.1,1.5,1.6,3,17,13,0.00,0.24,0.24,0.00,0.24,0.02,0.38,0.40,0.02,0.40
469,Ian Maatsen,NED,"DF,FW",Aston Villa,23,10,3,380,4.2,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.9,9,18,26,0.24,0.00,0.24,0.24,0.24,0.15,0.06,0.21,0.15,0.21
470,Alexis Mac Allister,ARG,MF,Liverpool,26,8,7,674,7.5,2,0,2,2,0,0,5,0,1.4,1.4,2.3,3.8,8,44,12,0.27,0.00,0.27,0.27,0.27,0.19,0.31,0.50,0.19,0.50
