Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
723,Rasmus Schüller,FIN,MF,Djurgården,33,6,2,220,2.4,0,1,1,0,0,0,2,0,0.0,0.0,0.4,0.4,1,9,0,0.00,0.41,0.41,0.00,0.41,0.00,0.14,0.14,0.00,0.14
724,Léo Scienza,BRA,"MF,FW",Heidenheim,26,6,5,477,5.3,1,0,1,1,0,0,1,0,0.8,0.8,1.5,2.3,26,12,39,0.19,0.00,0.19,0.19,0.19,0.17,0.30,0.47,0.17,0.47
725,Joshua Seary,ENG,DF,Larne FC,20,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
726,Pavel Sedko,BLR,"FW,MF",Dinamo Minsk,27,5,3,246,2.7,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.6,5,12,17,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.23,0.16,0.23
727,Matthias Seidl,AUT,MF,Rapid Wien,24,10,7,695,7.7,0,0,0,0,0,0,2,0,2.0,2.0,2.3,4.2,20,40,63,0.00,0.00,0.00,0.00,0.00,0.28,0.32,0.60,0.28,0.60
728,Carl Selfvén,SWE,MF,Djurgården,18,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
729,Aleksandr Selyava,BLR,MF,Dinamo Minsk,33,4,3,257,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,15,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
730,Ken Sema,SWE,"FW,MF",Pafos FC,31,4,2,159,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,5,9,14,0.00,0.57,0.57,0.00,0.57,0.00,0.21,0.21,0.00,0.21
731,Willy Semedo,CPV,"MF,FW",AC Omonia,31,6,5,430,4.8,2,0,2,1,1,1,1,0,1.8,1.0,0.1,1.1,17,21,34,0.42,0.00,0.42,0.21,0.21,0.37,0.02,0.40,0.21,0.23
732,Muhammed Şengezer,TUR,GK,Başakşehir,28,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
733,Svit Sešlar,SVN,"MF,FW",NK Celje,23,12,11,1043,11.6,2,7,9,2,0,0,1,0,2.0,2.0,4.0,6.1,32,47,67,0.17,0.60,0.78,0.17,0.78,0.18,0.36,0.54,0.18,0.54
734,Mukhammedzhan Seysen,KAZ,GK,Astana FK,26,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
735,Lawrence Shankland,SCO,"FW,MF",Hearts,29,6,6,540,6.0,0,1,1,0,0,1,1,0,2.8,2.0,1.1,3.2,7,12,37,0.00,0.17,0.17,0.00,0.17,0.47,0.19,0.66,0.34,0.53
736,Igor Shkolik,RUS,"FW,DF",Dinamo Minsk,24,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
737,Jörg Siebenhandl,AUT,GK,LASK,35,4,4,276,3.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
738,Tim Siersleben,GER,DF,Heidenheim,25,7,7,660,7.3,1,1,2,1,0,0,0,0,0.5,0.5,0.8,1.3,4,30,2,0.14,0.14,0.27,0.14,0.27,0.06,0.12,0.18,0.06,0.18
739,Ari Sigurpálsson,ISL,"MF,FW",KV,22,8,6,535,5.9,3,0,3,2,1,1,1,0,2.1,1.3,0.6,1.8,23,11,57,0.50,0.00,0.50,0.34,0.34,0.35,0.10,0.44,0.21,0.31
740,Halldór Sigurðsson,ISL,DF,KV,36,2,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
741,Bruno Felipe Souza da Silva,BRA,DF,Pafos FC,30,10,10,798,8.9,1,1,2,1,0,0,1,0,0.4,0.4,0.8,1.2,29,39,76,0.11,0.11,0.23,0.11,0.23,0.05,0.08,0.13,0.05,0.13
742,Gonçalo Silva,POR,DF,FC Noah,33,5,5,450,5.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,20,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
743,Gustavo da Silva,BRA,"FW,MF",Vitória,25,4,3,252,2.8,3,0,3,3,0,0,1,0,3.1,3.1,0.9,4.0,17,9,21,1.07,0.00,1.07,1.07,1.07,1.10,0.34,1.44,1.10,1.44
744,Jonathan Silva,ARG,DF,Pafos FC,30,7,7,567,6.3,1,0,1,1,0,0,3,0,0.4,0.4,0.7,1.1,8,29,32,0.16,0.00,0.16,0.16,0.16,0.06,0.12,0.17,0.06,0.17
745,Jorge Fernando Santos Silva,POR,DF,Olimpija,29,7,7,623,6.9,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.7,17,13,48,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
746,Leonardo da Silva Lopes,POR,MF,Gent,26,2,2,136,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
747,Tiago Silva,POR,MF,Vitória,31,8,7,578,6.4,2,0,2,1,1,1,3,0,1.9,1.1,1.5,2.6,8,61,13,0.31,0.00,0.31,0.16,0.16,0.30,0.23,0.53,0.17,0.41
748,Veljko Simić,SRB,"MF,FW",AC Omonia,30,6,5,422,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,7,16,29,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
749,Emmanouil Siopis,GRE,MF,Panathinaikos,31,4,4,335,3.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,15,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03
750,Damjan Šiškovski,MKD,GK,Borac Banja Luka,30,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
751,Dino Skorup,CRO,MF,Borac Banja Luka,25,5,4,283,3.1,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,6,2,0.32,0.00,0.32,0.32,0.32,0.04,0.00,0.04,0.04,0.04
752,Mateusz Skrzypczak,POL,DF,Jagiellonia,24,9,8,725,8.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
753,Dylan Sloan,NIR,MF,Larne FC,21,6,4,332,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,3,11,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
754,Silviu Șmalenea,MDA,GK,Petrocub,22,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
755,Leo Smith,WAL,MF,The New Saints,27,6,4,396,4.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,10,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
756,Hrvoje Smolčić,CRO,DF,LASK,24,5,4,368,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,15,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
757,Thibo Somers,BEL,"MF,FW",Cercle Brugge,26,8,6,578,6.4,0,1,1,0,0,0,0,0,1.4,1.4,0.5,1.8,5,11,32,0.00,0.16,0.16,0.00,0.16,0.21,0.08,0.29,0.21,0.29
758,Momodou Sonko,SWE,"FW,DF",Gent,20,6,5,419,4.7,0,1,1,0,0,0,0,0,0.6,0.6,1.1,1.7,16,19,51,0.00,0.21,0.21,0.00,0.21,0.14,0.23,0.37,0.14,0.37
759,Bence Sós,HUN,"MF,FW",TSC Bačka Top,31,7,0,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,6,10,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.17,0.07,0.17
760,Riccardo Sottil,ITA,"MF,FW",Fiorentina,25,4,4,269,3.0,2,0,2,2,0,0,1,0,1.1,1.1,0.4,1.5,31,16,34,0.67,0.00,0.67,0.67,0.67,0.37,0.13,0.51,0.37,0.51
761,Blair Spittal,SCO,"FW,MF",Hearts,29,6,4,418,4.6,2,0,2,2,0,0,0,0,0.6,0.6,0.6,1.2,5,32,20,0.43,0.00,0.43,0.43,0.43,0.14,0.13,0.27,0.14,0.27
762,Andraž Šporar,SVN,FW,Panathinaikos,31,3,1,98,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,1,7,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32
763,Nikola Srećković,SRB,"MF,FW",Borac Banja Luka,29,6,2,251,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,4,18,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
764,Adam Ståhl,FIN,DF,Djurgården,30,11,11,989,11.0,0,2,2,0,0,0,2,0,0.8,0.8,0.6,1.4,18,33,52,0.00,0.18,0.18,0.00,0.18,0.08,0.05,0.13,0.08,0.13
765,Aleksandar Stančić,SRB,MF,TSC Bačka Top,18,1,0,11,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86
766,Jozo Stanić,CRO,DF,St. Gallen,26,2,2,180,2.0,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,0,4,1,0.50,0.00,0.50,0.50,0.50,0.05,0.00,0.05,0.05,0.05
767,Petar Stanic,SRB,MF,TSC Bačka Top,23,8,8,690,7.7,3,1,4,3,0,0,2,0,1.2,1.2,1.5,2.7,24,48,33,0.39,0.13,0.52,0.39,0.52,0.16,0.19,0.35,0.16,0.35
768,Renato Steffen,SUI,"FW,MF",Lugano,33,8,8,746,8.3,1,2,3,1,0,0,2,0,1.7,1.7,2.4,4.1,23,47,52,0.12,0.24,0.36,0.12,0.36,0.21,0.30,0.51,0.21,0.51
769,Halldor Stenevik,NOR,DF,Molde,25,9,7,660,7.3,1,0,1,1,0,0,2,0,0.2,0.2,0.3,0.6,13,19,50,0.14,0.00,0.14,0.14,0.14,0.03,0.05,0.09,0.03,0.09
770,Daniel Stensson,SWE,MF,Djurgården,28,10,9,824,9.2,2,2,4,2,0,0,5,0,0.3,0.3,0.7,1.1,6,63,8,0.22,0.22,0.44,0.22,0.44,0.04,0.08,0.12,0.04,0.12
771,Mariusz Stępiński,POL,FW,AC Omonia,30,6,3,241,2.7,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,1,4,21,0.00,0.00,0.00,0.00,0.00,0.34,0.04,0.38,0.34,0.38
772,Dušan Stevanović,SRB,DF,TSC Bačka Top,28,6,6,509,5.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
773,Mihailo Stevanovic,SRB,MF,St. Gallen,23,6,4,323,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,17,6,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
774,Dušan Stojinovič,SVN,DF,Jagiellonia,24,10,8,710,7.9,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,10,30,12,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
775,Filip Stojković,MNE,DF,LASK,32,6,5,451,5.0,0,1,1,0,0,0,2,0,0.2,0.2,0.4,0.6,7,25,13,0.00,0.20,0.20,0.00,0.20,0.04,0.08,0.13,0.04,0.13
776,Vojtech Stransky,CZE,MF,Mladá Boleslav,22,6,3,309,3.4,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,4,20,7,0.00,0.00,0.00,0.00,0.00,0.10,0.17,0.27,0.10,0.27
777,Lovro Štubljar,SVN,GK,NK Celje,20,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
778,David Sualehe,POR,DF,Olimpija,28,8,7,615,6.8,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.6,21,30,36,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
779,Aleksandar Subić,BIH,DF,Borac Banja Luka,31,1,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
780,Marek Suchý,CZE,DF,Mladá Boleslav,37,6,6,533,5.9,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,0,12,0,0.17,0.00,0.17,0.17,0.17,0.13,0.00,0.13,0.13,0.13
781,Ivan Šunjić,BIH,MF,Pafos FC,28,10,9,824,9.2,0,0,0,0,0,0,3,0,1.3,1.3,0.2,1.6,6,32,8,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.17,0.14,0.17
782,Franck Surdez,SUI,FW,Gent,23,7,6,434,4.8,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.4,8,21,46,0.21,0.00,0.21,0.21,0.21,0.24,0.04,0.28,0.24,0.28
783,Mateo Sušić,BIH,DF,APOEL,34,7,7,611,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,27,20,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
784,Tamar Svetlin,SVN,MF,NK Celje,23,12,12,1069,11.9,4,0,4,4,0,0,2,0,2.5,2.5,0.2,2.7,31,58,35,0.34,0.00,0.34,0.34,0.34,0.21,0.02,0.23,0.21,0.23
785,Karol Świderski,POL,"FW,MF",Panathinaikos,28,4,2,252,2.8,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,5,6,18,0.36,0.00,0.36,0.36,0.36,0.24,0.03,0.27,0.24,0.27
786,Mateusz Szczepaniak,POL,"MF,FW",Legia Warsaw,18,4,0,48,0.5,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,0,2,6,1.87,0.00,1.87,1.87,1.87,0.98,0.19,1.17,0.98,1.17
787,Macauley Tait,SCO,MF,Hearts,19,2,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
788,Maksym Talovierov,UKR,"DF,MF",LASK,24,5,4,352,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,17,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
789,Atomu Tanaka,JPN,"MF,FW",HJK,37,4,0,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,6,5,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.18,0.10,0.18
790,Muamer Tanković,SWE,"MF,FW",Pafos FC,30,10,10,866,9.6,1,2,3,1,0,1,3,0,3.7,2.9,1.8,4.7,28,54,62,0.10,0.21,0.31,0.10,0.31,0.39,0.18,0.57,0.31,0.49
791,Adil Taoui,FRA,"MF,FW",LASK,23,4,1,107,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,10,2,20,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
792,Sergio Tejera,ESP,MF,APOEL,34,8,8,696,7.7,0,1,1,0,0,0,2,0,0.4,0.4,1.2,1.6,7,20,14,0.00,0.13,0.13,0.00,0.13,0.05,0.15,0.21,0.05,0.21
793,Miro Tenho,FIN,DF,Djurgården,30,8,5,483,5.4,0,0,0,0,0,0,1,1,0.7,0.7,0.0,0.7,2,12,2,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
794,Pietro Terracciano,ITA,GK,Fiorentina,35,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
795,Tetê,BRA,"FW,MF",Panathinaikos,25,10,6,640,7.1,4,0,4,4,0,1,1,0,2.6,1.8,2.0,3.8,16,54,66,0.56,0.00,0.56,0.56,0.56,0.36,0.28,0.65,0.25,0.54
796,Thalisson,BRA,MF,Olimpija,26,5,2,128,1.4,0,0,0,0,0,0,1,1,0.1,0.1,0.0,0.1,0,3,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
797,Peter Therkildsen,DEN,DF,Djurgården,26,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798,Norman Theuerkauf,GER,DF,Heidenheim,38,8,7,575,6.4,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,6,24,15,0.16,0.00,0.16,0.16,0.16,0.08,0.06,0.15,0.08,0.15
799,Joe Thomson,SCO,"MF,DF",Larne FC,28,6,5,437,4.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,13,6,0.00,0.21,0.21,0.00,0.21,0.00,0.02,0.02,0.00,0.02
800,Kacper Tobiasz,POL,GK,Legia Warsaw,22,4,4,390,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
801,Sam Todd,IRL,DF,Larne FC,27,5,4,382,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,3,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
802,Joona Toivio,FIN,DF,HJK,37,4,3,259,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
803,Bastien Toma,SUI,MF,St. Gallen,25,6,4,353,3.9,0,0,0,0,0,0,0,0,0.4,0.4,1.0,1.4,8,21,22,0.00,0.00,0.00,0.00,0.00,0.11,0.25,0.36,0.11,0.36
804,Marin Tomasov,CRO,"FW,MF",Astana FK,37,4,4,356,4.0,1,1,2,1,0,0,0,0,0.2,0.2,1.1,1.3,5,9,17,0.25,0.25,0.51,0.25,0.51,0.04,0.28,0.33,0.04,0.33
805,Jordan Torunarigha,GER,DF,Gent,27,6,5,464,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,27,3,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
806,Richie Towell,IRL,MF,Shamrock Rov,33,1,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807,Omar Traoré,GER,DF,Heidenheim,27,8,3,401,4.5,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.7,21,16,31,0.00,0.22,0.22,0.00,0.22,0.03,0.13,0.16,0.03,0.16
808,Matouš Trmal,CZE,GK,Mladá Boleslav,26,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
809,Nathan Trott,ENG,GK,FC Copenhagen,26,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
810,Deniz Turuc,TUR,"FW,MF",Başakşehir,32,6,4,359,4.0,1,0,1,1,0,0,2,0,0.8,0.8,0.8,1.6,19,14,33,0.25,0.00,0.25,0.25,0.25,0.19,0.21,0.40,0.19,0.40
811,Jacob Une Larsson,SWE,DF,Djurgården,31,11,11,955,10.6,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,8,42,1,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06
812,Moses Usor,NGA,FW,LASK,23,1,1,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25
813,Edgaras Utkus,LTU,DF,Cercle Brugge,24,6,5,381,4.2,0,0,0,0,0,0,0,0,0.3,0.3,1.3,1.6,0,10,2,0.00,0.00,0.00,0.00,0.00,0.07,0.31,0.38,0.07,0.38
814,Francis Uzoho,NGA,GK,AC Omonia,26,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
815,Georgios Vagiannidis,GRE,DF,Panathinaikos,23,7,4,481,5.3,0,0,0,0,0,0,2,0,1.0,1.0,1.2,2.2,12,14,49,0.00,0.00,0.00,0.00,0.00,0.19,0.23,0.42,0.19,0.42
816,Harvey Vale,ENG,"FW,MF",Chelsea,21,2,0,69,0.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.8,0,4,6,0.00,0.00,0.00,0.00,0.00,0.96,0.03,0.98,0.96,0.98
817,Milton Valenzuela,ARG,"DF,MF",Lugano,26,6,5,487,5.4,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,10,17,18,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.14,0.07,0.14
818,Albert Vallci,AUT,DF,St. Gallen,29,5,4,425,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,24,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
819,Hannes Van der Bruggen,BEL,MF,Cercle Brugge,32,6,3,261,2.9,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.4,0,22,1,0.34,0.00,0.34,0.34,0.34,0.03,0.10,0.13,0.03,0.13
820,Ono Vanackere,BEL,MF,Cercle Brugge,22,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
821,Hugo Vandermersch,FRA,DF,St. Gallen,26,5,5,450,5.0,1,1,2,1,0,0,1,0,0.2,0.2,1.2,1.5,21,28,37,0.20,0.20,0.40,0.20,0.40,0.05,0.24,0.29,0.05,0.29
822,Dante Vanzeir,BEL,FW,Gent,27,2,1,100,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
823,Bruno Varela,CPV,GK,Vitória,30,8,8,720,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
824,Hélio Varela,CPV,FW,Gent,23,3,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
825,Kenneth Vargas,CRC,"MF,FW",Hearts,23,6,3,284,3.2,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,5,5,25,0.00,0.00,0.00,0.00,0.00,0.22,0.11,0.33,0.22,0.33
826,Gunnar Vatnhamar,FRO,DF,KV,30,4,3,280,3.1,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,2,15,1,0.32,0.00,0.32,0.32,0.32,0.19,0.01,0.20,0.19,0.20
827,Renato Veiga,POR,"DF,MF",Chelsea,21,6,6,540,6.0,2,1,3,2,0,0,1,0,0.4,0.4,0.8,1.2,4,46,9,0.33,0.17,0.50,0.33,0.50,0.07,0.13,0.20,0.07,0.20
828,Matevž Vidovšek,SVN,GK,Olimpija,25,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
829,Fran Vieites,ESP,GK,Betis,26,8,8,750,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
830,Matthías Vilhjálmsson,ISL,"MF,FW",KV,38,5,0,108,1.2,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,1,5,2,0.83,0.00,0.83,0.83,0.83,0.58,0.00,0.58,0.58,0.58
831,Mikel Villanueva,VEN,DF,Vitória,32,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,20,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04
832,Rúben Vinagre,POR,DF,Legia Warsaw,26,8,8,686,7.6,0,2,2,0,0,0,0,0,0.2,0.2,1.2,1.4,9,23,21,0.00,0.26,0.26,0.00,0.26,0.03,0.16,0.19,0.03,0.19
833,Shkelqim Vladi,KVX,FW,Lugano,24,2,2,152,1.7,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,1,5,8,0.00,0.00,0.00,0.00,0.00,0.22,0.38,0.60,0.22,0.60
834,Matyas Vojta,CZE,"FW,MF",Mladá Boleslav,21,5,2,245,2.7,1,1,2,1,0,0,2,0,1.3,1.3,0.5,1.9,1,7,15,0.37,0.37,0.73,0.37,0.73,0.49,0.19,0.68,0.49,0.68
835,Stojan Vranješ,BIH,"FW,MF",Borac Banja Luka,38,8,0,161,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,0,2,4,0.00,0.00,0.00,0.00,0.00,0.32,0.26,0.58,0.32,0.58
836,Marko Vukčević,MNE,DF,Borac Banja Luka,31,5,5,320,3.6,0,0,0,0,0,0,2,0,0.4,0.4,0.3,0.7,14,18,16,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.20,0.11,0.20
837,Damjan Vuklišević,SVN,DF,NK Celje,29,10,6,667,7.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,16,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
838,David Vuković,BIH,"FW,MF",Borac Banja Luka,21,4,3,320,3.6,1,1,2,0,1,1,1,0,1.2,0.5,0.5,1.0,21,7,25,0.28,0.28,0.56,0.00,0.28,0.35,0.15,0.50,0.13,0.28
839,Patrik Vydra,CZE,MF,Mladá Boleslav,21,6,6,540,6.0,3,0,3,3,0,1,1,0,2.1,1.3,0.3,1.6,10,39,10,0.50,0.00,0.50,0.50,0.50,0.35,0.05,0.40,0.22,0.27
840,Ayman El Wafi,MAR,"DF,MF",Lugano,21,5,1,126,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
841,Reggie Walsh,ENG,FW,Chelsea,16,2,1,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,3,3,5,0.00,0.00,0.00,0.00,0.00,0.06,0.15,0.21,0.06,0.21
