Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
352,Robin Hranáč,CZE,DF,Hoffenheim,24,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
353,César Huerta,MEX,"FW,MF",Anderlecht,23,2,2,137,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,12,5,18,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
354,Niklas Hult,SWE,"MF,DF",Elfsborg,34,8,8,712,7.9,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,10,21,30,0.13,0.00,0.13,0.13,0.13,0.08,0.04,0.12,0.08,0.12
355,Mats Hummels,GER,DF,Roma,35,5,5,353,3.9,1,0,1,1,0,0,2,1,1.2,1.2,0.1,1.3,1,22,0,0.25,0.00,0.25,0.25,0.25,0.30,0.03,0.33,0.30,0.33
356,Abbas Huseynov,AZE,DF,Qarabağ,29,4,3,239,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,6,4,14,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.14,0.01,0.14
357,Badavi Huseynov,AZE,DF,Qarabağ,33,5,4,383,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,14,0,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
358,Elseid Hysaj,ALB,DF,Lazio,30,2,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
359,Rasmus Højlund,DEN,FW,Manchester Utd,21,15,11,995,11.1,6,2,8,6,0,0,0,0,5.6,5.6,3.3,8.9,12,14,48,0.54,0.18,0.72,0.54,0.72,0.51,0.30,0.80,0.51,0.80
360,Mauro Icardi,ARG,FW,Galatasaray,31,4,3,277,3.1,2,1,3,2,0,0,0,0,2.6,2.6,0.5,3.1,2,11,17,0.65,0.32,0.97,0.65,0.97,0.86,0.15,1.01,0.86,1.01
361,Hamza Igamane,MAR,FW,Rangers,21,10,4,459,5.1,4,1,5,4,0,0,2,0,1.3,1.3,0.4,1.7,10,18,38,0.78,0.20,0.98,0.78,0.98,0.28,0.08,0.36,0.28,0.36
362,Ogbu Igoh,NGA,DF,Slavia Prague,24,3,3,244,2.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.5,2,13,0,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
363,Jānis Ikaunieks,LVA,"FW,MF",FK Rīgas FS,29,8,8,720,8.0,1,2,3,1,0,1,2,0,2.7,1.9,0.5,2.4,19,27,52,0.12,0.25,0.37,0.12,0.37,0.33,0.06,0.40,0.23,0.30
364,Ciro Immobile,ITA,FW,Beşiktaş,34,6,5,417,4.6,0,0,0,0,0,2,3,0,2.2,0.6,0.3,0.9,11,8,29,0.00,0.00,0.00,0.00,0.00,0.47,0.07,0.54,0.13,0.20
365,Gustav Isaksen,DEN,"FW,MF",Lazio,23,10,5,537,6.0,2,3,5,2,0,0,1,0,2.4,2.4,2.0,4.3,29,9,57,0.34,0.50,0.84,0.34,0.84,0.40,0.33,0.73,0.40,0.73
366,Aleksei Isayev,AZE,MF,Qarabağ,28,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
367,Franjo Ivanović,CRO,"FW,MF",Union SG,20,10,9,840,9.3,4,0,4,4,0,1,2,0,4.9,4.1,0.6,4.7,17,25,63,0.43,0.00,0.43,0.43,0.43,0.55,0.07,0.62,0.46,0.53
368,Ivan Jaime Pajuelo,ESP,"MF,FW",Porto,23,3,2,147,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,5,11,12,0.00,0.00,0.00,0.00,0.00,0.09,0.08,0.18,0.09,0.18
369,Jens Jakob Thomasen,DEN,MF,Elfsborg,28,1,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370,Ismail Jakobs,SEN,DF,Galatasaray,24,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.7,3,17,35,0.00,0.00,0.00,0.00,0.00,0.03,0.22,0.25,0.03,0.25
371,Marko Janković,MNE,MF,Qarabağ,29,8,6,562,6.2,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,9,62,13,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
372,Dies Janse,NED,DF,Ajax,18,1,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
373,Pontus Jansson,SWE,DF,Malmö,33,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,2,5,0,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
374,Mikel Jauregizar,ESP,MF,Athletic Club,20,11,10,824,9.2,1,0,1,1,0,0,2,0,0.6,0.6,0.5,1.1,8,47,13,0.11,0.00,0.11,0.11,0.11,0.07,0.06,0.12,0.07,0.12
375,Martin Jedlička,CZE,GK,Viktoria Plzeň,26,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
376,Jefté,BRA,DF,Rangers,20,11,10,917,10.2,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,26,22,35,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
377,Elias Jelert,DEN,DF,Galatasaray,21,9,3,308,3.4,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,2,15,22,0.29,0.00,0.29,0.29,0.29,0.10,0.03,0.13,0.10,0.13
378,Václav Jemelka,CZE,DF,Viktoria Plzeň,29,12,12,1080,12.0,2,1,3,2,0,0,0,0,0.7,0.7,0.5,1.2,9,68,15,0.17,0.08,0.25,0.17,0.25,0.06,0.04,0.10,0.06,0.10
379,Oliver Jensen,DEN,MF,Midtjylland,22,7,7,565,6.3,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,11,18,24,0.00,0.16,0.16,0.00,0.16,0.08,0.06,0.14,0.08,0.14
380,Victor Jensen,DEN,DF,Midtjylland,20,10,2,270,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,18,8,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
381,Erik Jirka,SVK,"FW,DF",Viktoria Plzeň,26,5,3,251,2.8,0,1,1,0,0,0,0,0,0.9,0.9,0.2,1.1,6,5,13,0.00,0.36,0.36,0.00,0.36,0.34,0.06,0.40,0.34,0.40
382,Mikel Johnsen,DEN,"FW,MF",Midtjylland,17,7,3,276,3.1,0,0,0,0,0,0,1,0,0.1,0.1,1.9,2.0,13,11,31,0.00,0.00,0.00,0.00,0.00,0.03,0.63,0.66,0.03,0.66
383,Brennan Johnson,WAL,FW,Tottenham,23,13,10,801,8.9,5,1,6,5,0,0,2,0,3.1,3.1,1.2,4.3,13,18,44,0.56,0.11,0.67,0.56,0.67,0.35,0.14,0.49,0.35,0.49
384,Juninho,BRA,DF,Midtjylland,28,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
385,Juninho,BRA,FW,Qarabağ,27,6,6,529,5.9,2,0,2,1,1,1,1,0,3.6,2.8,0.2,3.0,11,7,32,0.34,0.00,0.34,0.17,0.17,0.62,0.04,0.65,0.48,0.52
386,David Jurásek,CZE,DF,Hoffenheim,23,5,4,356,4.0,0,2,2,0,0,0,0,0,0.0,0.0,1.6,1.7,15,10,38,0.00,0.51,0.51,0.00,0.51,0.01,0.41,0.42,0.01,0.42
387,Matěj Jurásek,CZE,"FW,DF",Slavia Prague,20,6,1,215,2.4,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.6,4,9,23,0.42,0.00,0.42,0.42,0.42,0.19,0.05,0.24,0.19,0.24
388,Mathias Jørgensen,DEN,DF,Anderlecht,34,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
389,Sebastian Jørgensen,DEN,MF,Malmö,24,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
390,Ayoub El Kaabi,MAR,FW,Olympiacos,31,8,8,699,7.8,7,0,7,7,0,2,1,0,6.1,4.5,0.4,4.9,2,10,31,0.90,0.00,0.90,0.90,0.90,0.78,0.06,0.83,0.58,0.63
391,Elton Kabangu,BEL,FW,Union SG,26,2,0,10,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,2,0.00,0.00,0.00,0.00,0.00,2.30,0.00,2.30,2.30,2.30
392,Vladyslav Kabayev,UKR,FW,Dynamo Kyiv,28,8,5,469,5.2,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,14,25,52,0.19,0.00,0.19,0.19,0.19,0.05,0.04,0.09,0.05,0.09
393,Pavel Kadeřábek,CZE,DF,Hoffenheim,32,5,2,263,2.9,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,8,15,33,0.00,0.34,0.34,0.00,0.34,0.02,0.25,0.28,0.02,0.28
394,İrfan Kahveci,TUR,"FW,MF",Fenerbahçe,29,10,3,279,3.1,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.5,3,9,18,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.17,0.09,0.17
395,Rami Kaib,TUN,"FW,MF",Elfsborg,27,7,0,83,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
396,Norbert Kaján,HUN,DF,Ferencváros,19,1,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20
397,Lukáš Kalvach,CZE,MF,Viktoria Plzeň,29,12,12,1039,11.5,0,3,3,0,0,0,2,0,0.6,0.6,1.7,2.3,2,44,22,0.00,0.26,0.26,0.00,0.26,0.05,0.15,0.20,0.05,0.20
398,Gavriel Kanichowsky,ISR,MF,Maccabi Tel Aviv,26,6,6,460,5.1,1,0,1,1,0,0,3,1,0.7,0.7,0.8,1.5,5,24,10,0.20,0.00,0.20,0.20,0.20,0.13,0.16,0.29,0.13,0.29
399,Ahmetcan Kaplan,TUR,DF,Ajax,21,3,1,197,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
400,Oleksandr Karavayev,UKR,"DF,MF",Dynamo Kyiv,32,4,4,333,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,12,9,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
401,Neraysho Kasanwirjo,NED,"DF,FW",Rangers,22,4,1,176,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,5,5,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.17,0.16,0.17
402,Oleksii Kashchuk,UKR,FW,Qarabağ,24,5,4,284,3.2,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,4,3,16,0.00,0.00,0.00,0.00,0.00,0.23,0.03,0.26,0.23,0.26
403,Denso Kasius,NED,"FW,DF",AZ Alkmaar,21,9,1,296,3.3,2,0,2,2,0,0,1,0,1.7,1.7,1.1,2.9,13,9,22,0.61,0.00,0.61,0.61,0.61,0.53,0.34,0.87,0.53,0.87
404,Tomasz Kędziora,POL,DF,PAOK,30,10,10,900,10.0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,6,48,2,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
405,Tosin Kehinde,NGA,FW,Ferencváros,26,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,5,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
406,Can Keles,AUT,"FW,MF",Beşiktaş,22,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
407,Liam Kelly,SCO,GK,Rangers,28,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
408,Anan Khalaili,ISR,"DF,FW",Union SG,19,9,7,661,7.3,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.9,15,27,39,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12
409,Isaac Kiese Thelin,SWE,FW,Malmö,32,5,3,271,3.0,0,0,0,0,0,0,1,0,1.5,1.5,0.2,1.7,1,2,8,0.00,0.00,0.00,0.00,0.00,0.51,0.05,0.56,0.51,0.56
410,Mārtiņš Ķigurs,LVA,"MF,DF",FK Rīgas FS,27,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24
411,Mads Kikkenborg,DEN,GK,Anderlecht,24,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412,Semih Kılıçsoy,TUR,FW,Beşiktaş,18,8,3,416,4.6,1,1,2,1,0,0,2,0,0.8,0.8,0.8,1.6,9,11,30,0.22,0.22,0.43,0.22,0.43,0.17,0.17,0.34,0.17,0.34
413,Leon King,SCO,DF,Rangers,20,2,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
414,Antonín Kinský,CZE,GK,Slavia Prague,21,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
415,Jeppe Kjær,DEN,MF,Bodø/Glimt,20,2,0,31,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.00,2.90,2.90,0.00,2.90,0.00,0.99,0.99,0.00,0.99
416,Mathias Kjølø,NOR,"MF,FW",Twente,23,6,1,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
417,Davy Klaassen,NED,MF,Ajax,31,3,3,204,2.3,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
418,Ansgar Knauff,GER,"MF,FW",Eint Frankfurt,22,11,7,597,6.6,2,2,4,2,0,0,1,0,1.8,1.8,0.8,2.5,13,13,60,0.30,0.30,0.60,0.30,0.60,0.27,0.11,0.38,0.27,0.38
419,Robin Koch,GER,DF,Eint Frankfurt,28,10,10,900,10.0,0,2,2,0,0,0,3,0,0.0,0.0,1.1,1.2,3,47,2,0.00,0.20,0.20,0.00,0.20,0.00,0.11,0.12,0.00,0.12
420,Mateusz Kochalski,POL,GK,Qarabağ,24,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
421,Don-Angelo Konadu,NED,FW,Ajax,18,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
422,Manu Koné,FRA,MF,Roma,23,10,9,768,8.5,0,2,2,0,0,0,2,0,0.2,0.2,0.9,1.1,17,29,13,0.00,0.23,0.23,0.00,0.23,0.02,0.11,0.13,0.02,0.13
423,Mikuláš Konečný,CZE,DF,Slavia Prague,18,2,2,141,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
424,Giannis Konstantelias,GRE,"MF,FW",PAOK,21,9,8,729,8.1,2,1,3,2,0,0,0,0,2.1,2.1,1.4,3.5,24,24,36,0.25,0.12,0.37,0.25,0.37,0.26,0.17,0.44,0.26,0.44
425,Peer Koopmeiners,NED,"MF,DF",AZ Alkmaar,24,12,11,939,10.4,1,0,1,1,0,0,2,0,0.3,0.3,1.2,1.6,6,48,17,0.10,0.00,0.10,0.10,0.10,0.03,0.12,0.15,0.03,0.15
426,Jan Kopic,CZE,"DF,MF",Viktoria Plzeň,34,5,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.8,3,4,5,0.00,0.00,0.00,0.00,0.00,0.03,1.21,1.24,0.03,1.24
427,Filip Kostić,SRB,DF,Fenerbahçe,31,4,4,390,4.3,0,0,0,0,0,0,0,0,0.2,0.2,1.2,1.3,26,28,53,0.00,0.00,0.00,0.00,0.00,0.04,0.29,0.33,0.04,0.33
428,Charalampos Kostoulas,GRE,"MF,FW",Olympiacos,17,8,4,418,4.6,0,1,1,0,0,0,1,0,1.3,1.3,1.0,2.3,10,11,40,0.00,0.22,0.22,0.00,0.22,0.28,0.21,0.49,0.28,0.49
429,Dominik Kotarski,CRO,GK,PAOK,24,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
430,Cedric Kouadio,CIV,FW,FK Rīgas FS,28,8,7,546,6.1,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,11,10,36,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.16,0.10,0.16
431,Štěpán Kozel,CZE,DF,Slavia Prague,21,3,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
432,Andrej Kramarić,CRO,"FW,MF",Hoffenheim,33,6,6,480,5.3,0,2,2,0,0,0,0,0,1.3,1.3,0.9,2.2,13,29,30,0.00,0.37,0.37,0.00,0.37,0.24,0.17,0.41,0.24,0.41
433,Rasmus Kristensen,DEN,DF,Eint Frankfurt,27,11,9,848,9.4,1,1,2,1,0,0,3,0,0.6,0.6,0.4,1.0,15,65,54,0.11,0.11,0.21,0.11,0.21,0.06,0.04,0.11,0.06,0.11
434,Takefusa Kubo,JPN,"FW,MF",Real Sociedad,23,11,9,695,7.7,2,2,4,2,0,0,1,0,0.9,0.9,2.1,3.0,44,40,70,0.26,0.26,0.52,0.26,0.52,0.11,0.28,0.39,0.11,0.39
435,Jan Kuchta,CZE,"FW,MF",Midtjylland,27,5,2,171,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,3,7,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21
436,Bas Kuipers,NED,DF,Twente,29,6,2,326,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,13,8,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
437,Dejan Kulusevski,SWE,"FW,MF",Tottenham,24,11,3,566,6.3,1,3,4,1,0,0,2,0,0.8,0.8,1.3,2.1,25,23,53,0.16,0.48,0.64,0.16,0.64,0.13,0.21,0.33,0.13,0.33
438,Sael Kumbedi,FRA,"DF,MF",Lyon,19,4,2,151,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,5,7,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
439,Edvin Kurtulus,SWE,DF,Ludogorets,24,4,2,193,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15
440,Berkan Kutlu,TUR,"DF,MF",Galatasaray,26,10,4,358,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,30,13,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
441,Dave Kwakman,NED,MF,AZ Alkmaar,19,3,1,142,1.6,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,6,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
442,Gaëtan Laborde,FRA,FW,Nice,30,5,3,288,3.2,0,1,1,0,0,0,1,0,1.1,1.1,0.4,1.4,6,4,13,0.00,0.31,0.31,0.00,0.31,0.33,0.12,0.45,0.33,0.45
443,Alexandre Lacazette,FRA,"FW,MF",Lyon,33,10,4,555,6.2,4,1,5,3,1,1,2,0,3.4,2.6,1.5,4.1,5,11,43,0.65,0.16,0.81,0.49,0.65,0.58,0.25,0.83,0.44,0.69
444,Gustaf Lagerbielke,SWE,DF,Twente,24,8,5,546,6.1,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,2,19,2,0.16,0.00,0.16,0.16,0.16,0.08,0.00,0.08,0.08,0.08
445,Mayckel Lahdo,SWE,FW,AZ Alkmaar,21,10,7,426,4.7,0,0,0,0,0,0,0,0,0.9,0.9,1.1,2.0,14,14,42,0.00,0.00,0.00,0.00,0.00,0.20,0.23,0.43,0.20,0.43
446,Sam Lammers,NED,FW,Twente,27,7,5,442,4.9,2,0,2,2,0,0,1,0,1.4,1.4,0.6,2.0,4,16,29,0.41,0.00,0.41,0.41,0.41,0.31,0.12,0.43,0.31,0.43
447,Will Lankshear,ENG,FW,Tottenham,19,3,2,135,1.5,1,0,1,1,0,0,2,1,1.5,1.5,0.1,1.5,3,1,13,0.67,0.00,0.67,0.67,0.67,0.97,0.05,1.02,0.97,1.02
448,Hugo Larsson,SWE,MF,Eint Frankfurt,20,11,9,816,9.1,3,0,3,3,0,0,1,0,0.9,0.9,0.3,1.2,6,42,21,0.33,0.00,0.33,0.33,0.33,0.10,0.03,0.14,0.10,0.14
449,Johan Larsson,SWE,FW,Elfsborg,34,2,0,14,0.2,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,0,1,6.43,0.00,6.43,6.43,6.43,1.66,0.00,1.66,1.66,1.66
450,Tom Lawrence,WAL,MF,Rangers,30,5,3,198,2.2,2,0,2,2,0,0,0,0,1.1,1.1,0.4,1.5,4,10,7,0.91,0.00,0.91,0.91,0.91,0.59,0.21,0.80,0.59,0.80
451,Hisham Layous,ISR,FW,Maccabi Tel Aviv,23,4,3,250,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.8,15,4,23,0.00,0.00,0.00,0.00,0.00,0.04,0.23,0.27,0.04,0.27
452,Manuel Lazzari,ITA,DF,Lazio,30,7,2,328,3.6,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,23,11,18,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.11,0.07,0.11
453,Enzo Le Fée,FRA,MF,Roma,24,3,2,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,2,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.29
454,Iñigo Lekue,ESP,DF,Athletic Club,31,4,2,217,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,4,15,7,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
455,Darko Lemajić,SRB,FW,FK Rīgas FS,30,4,0,91,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,5,2,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
456,Stav Lemkin,ISR,DF,Maccabi Tel Aviv,21,5,4,375,4.2,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,18,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
457,Theo Leoni,BEL,MF,Anderlecht,24,8,6,584,6.5,1,1,2,1,0,0,2,0,0.5,0.5,0.2,0.6,8,21,18,0.15,0.15,0.31,0.15,0.31,0.07,0.02,0.10,0.07,0.10
458,Oscar Lewicki,SWE,DF,Malmö,32,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459,Fedde Leysen,BEL,DF,Union SG,21,5,3,252,2.8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,1,11,0,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22
460,Matthijs de Ligt,NED,DF,Manchester Utd,24,9,8,663,7.4,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,2,20,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
461,Victor Lind,DEN,MF,Midtjylland,21,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.72,0.00,0.72
462,Victor Lindelöf,SWE,DF,Manchester Utd,30,6,4,325,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,13,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
463,Ondřej Lingr,CZE,"MF,FW",Slavia Prague,25,7,3,317,3.5,0,0,0,0,0,0,1,0,1.1,1.1,0.3,1.4,5,6,23,0.00,0.00,0.00,0.00,0.00,0.30,0.09,0.39,0.30,0.39
464,Žiga Lipušček,SVN,DF,FK Rīgas FS,27,7,7,630,7.0,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,2,19,3,0.14,0.00,0.14,0.14,0.14,0.07,0.00,0.07,0.07,0.07
465,Dominik Livaković,CRO,GK,Fenerbahçe,29,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
466,Mihai Lixandru,ROU,MF,FCSB,23,2,2,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
467,Danny Loader,CMR,"FW,MF",Porto,23,8,3,254,2.8,1,0,1,1,0,0,2,0,0.9,0.9,0.2,1.1,7,4,20,0.35,0.00,0.35,0.35,0.35,0.33,0.06,0.40,0.33,0.40
468,Javi López,ESP,DF,Real Sociedad,22,6,2,326,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,10,8,14,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
469,Jonas Lössl,DEN,GK,Midtjylland,35,5,4,380,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
